Position_X,Position_Y,Position_Z,Unit,Category,Collection,TimePointID,TrackID,ID
74.9,287.34,33.36,um,Surface,Position,84,2000000006,4314
75.57,287.17,33.61,um,Surface,Position,85,2000000006,4369
74.88,287.52,33.95,um,Surface,Position,86,2000000006,4424
74,287.82,34.19,um,Surface,Position,87,2000000006,4480
73.45,287.74,35.01,um,Surface,Position,88,2000000006,4535
72.75,287.78,34.73,um,Surface,Position,89,2000000006,4591
71.61,287.54,34.67,um,Surface,Position,90,2000000006,4646
70.56,287.1,35.32,um,Surface,Position,91,2000000006,4702
70.5,287,35.77,um,Surface,Position,92,2000000006,4758
70.42,287.19,35.88,um,Surface,Position,93,2000000006,4816
70.15,287.24,36.05,um,Surface,Position,94,2000000006,4872
70.66,287.41,35.98,um,Surface,Position,95,2000000006,4928
70.71,287.65,36.43,um,Surface,Position,96,2000000006,4983
70.59,287.63,36.29,um,Surface,Position,97,2000000006,5037
70.58,287.69,35.77,um,Surface,Position,98,2000000006,5089
70.39,288.14,35.61,um,Surface,Position,99,2000000006,5147
70.7,288.37,35.55,um,Surface,Position,100,2000000006,5202
71.08,288.4,35.77,um,Surface,Position,101,2000000006,5258
71.02,288.68,35.74,um,Surface,Position,102,2000000006,5311
71.26,289.1,35.36,um,Surface,Position,103,2000000006,5365
71.56,289.15,35.4,um,Surface,Position,104,2000000006,5417
72.12,288.82,36.18,um,Surface,Position,105,2000000006,5470
72.56,288.98,36.67,um,Surface,Position,106,2000000006,5524
72.8,289.07,36.79,um,Surface,Position,107,2000000006,5575
72.99,289.1,36.51,um,Surface,Position,108,2000000006,5626
73.23,289.04,36.55,um,Surface,Position,109,2000000006,5677
73.39,289.06,36.14,um,Surface,Position,110,2000000006,5725
72.86,289.41,36.36,um,Surface,Position,111,2000000006,5776
71.8,289.44,36.79,um,Surface,Position,112,2000000006,5824
70.05,292.21,41.56,um,Surface,Position,113,2000000006,5873
70.44,291.79,41.02,um,Surface,Position,114,2000000006,5923
70.66,291.88,40.28,um,Surface,Position,115,2000000006,5972
69.46,292.3,40.78,um,Surface,Position,116,2000000006,6021
68.86,293.37,41.27,um,Surface,Position,117,2000000006,6068
68.33,293.7,40.81,um,Surface,Position,118,2000000006,6113
68.18,293.44,40.08,um,Surface,Position,119,2000000006,6157
67.93,293.1,39.58,um,Surface,Position,120,2000000006,6201
69.92,296.93,34.99,um,Surface,Position,121,2000000006,6243
69.18,297.67,35.16,um,Surface,Position,122,2000000006,6284
68.35,298.13,33.48,um,Surface,Position,123,2000000006,6323
67.21,297.94,32.66,um,Surface,Position,124,2000000006,6363
67.81,297.88,31.52,um,Surface,Position,125,2000000006,6399
68.09,297.78,31.53,um,Surface,Position,126,2000000006,6437
68.68,298.61,31.61,um,Surface,Position,127,2000000006,6470
69.81,299.31,31.55,um,Surface,Position,128,2000000006,6506
70.68,299.77,32.25,um,Surface,Position,129,2000000006,6538
71.58,300.24,32.07,um,Surface,Position,130,2000000006,6571
70.8,299.35,32.31,um,Surface,Position,131,2000000006,6603
69.97,298.32,32.37,um,Surface,Position,132,2000000006,6633
69.36,297.88,32.71,um,Surface,Position,133,2000000006,6665
69.74,297.6,32.9,um,Surface,Position,134,2000000006,6695
69.83,297.26,33.07,um,Surface,Position,135,2000000006,6722
69.96,296.48,32.75,um,Surface,Position,136,2000000006,6750
276.76,288.63,3.06,um,Surface,Position,1,2000000007,7
276.76,288.39,4.04,um,Surface,Position,2,2000000007,43
276.73,288.61,5.88,um,Surface,Position,3,2000000007,80
276.75,289.66,7.5,um,Surface,Position,4,2000000007,118
276.56,289.77,7.87,um,Surface,Position,5,2000000007,160
276.85,290.36,9.02,um,Surface,Position,6,2000000007,200
275.67,291.31,9.65,um,Surface,Position,7,2000000007,242
274.23,292.18,10.33,um,Surface,Position,8,2000000007,282
272.93,293.19,10.93,um,Surface,Position,9,2000000007,323
270.38,295.71,10.65,um,Surface,Position,10,2000000007,365
270.21,296.66,11.46,um,Surface,Position,11,2000000007,407
270.88,297.44,12.36,um,Surface,Position,12,2000000007,448
271.44,297.18,12.19,um,Surface,Position,13,2000000007,492
271.81,294.61,11.15,um,Surface,Position,14,2000000007,536
271.98,293.99,11.09,um,Surface,Position,15,2000000007,581
272.75,293.61,10.62,um,Surface,Position,16,2000000007,625
274,292.92,10.06,um,Surface,Position,17,2000000007,670
275.23,291.54,7.83,um,Surface,Position,18,2000000007,715
276.04,290.18,6,um,Surface,Position,19,2000000007,760
276.45,289.41,5.62,um,Surface,Position,20,2000000007,809
276.52,287.94,4.44,um,Surface,Position,21,2000000007,857
275.82,286.52,4.24,um,Surface,Position,22,2000000007,905
275.08,284.25,3.99,um,Surface,Position,23,2000000007,955
274.62,284.45,4.13,um,Surface,Position,24,2000000007,1007
275.71,286.77,4.57,um,Surface,Position,25,2000000007,1059
275.62,287.57,4.88,um,Surface,Position,26,2000000007,1111
275.63,288.25,4.72,um,Surface,Position,27,2000000007,1162
275.05,289.42,4.76,um,Surface,Position,28,2000000007,1215
274.43,289.93,4.48,um,Surface,Position,29,2000000007,1269
274.74,290.36,4.43,um,Surface,Position,30,2000000007,1323
275.58,289.92,4.71,um,Surface,Position,31,2000000007,1377
275.84,290.03,4.98,um,Surface,Position,32,2000000007,1434
276.13,290.11,5.29,um,Surface,Position,33,2000000007,1492
276.98,290.86,5.86,um,Surface,Position,34,2000000007,1550
277.33,291.28,6.92,um,Surface,Position,35,2000000007,1608
276.32,291.39,7.76,um,Surface,Position,36,2000000007,1665
276.04,291.64,8.97,um,Surface,Position,37,2000000007,1719
275.82,290.98,9.61,um,Surface,Position,38,2000000007,1774
276.32,290.08,7.77,um,Surface,Position,39,2000000007,1829
276.38,289.79,6.91,um,Surface,Position,40,2000000007,1886
276.31,289.72,6.02,um,Surface,Position,41,2000000007,1943
275.97,289.15,5.76,um,Surface,Position,42,2000000007,2000
275.75,288.74,5.21,um,Surface,Position,43,2000000007,2056
276.19,288.23,5.09,um,Surface,Position,44,2000000007,2111
275.88,287.33,4.59,um,Surface,Position,45,2000000007,2166
275.98,286.11,4.3,um,Surface,Position,46,2000000007,2222
276.64,286.09,3.9,um,Surface,Position,47,2000000007,2277
276.78,286.11,4.24,um,Surface,Position,48,2000000007,2332
277.06,285.23,4.24,um,Surface,Position,49,2000000007,2388
277.55,283.07,4.21,um,Surface,Position,50,2000000007,2444
279.46,279.51,4.18,um,Surface,Position,51,2000000007,2499
281.2,275.57,3.9,um,Surface,Position,52,2000000007,2554
280.05,275.12,4.01,um,Surface,Position,53,2000000007,2612
279.43,273.9,4.21,um,Surface,Position,54,2000000007,2667
279.37,273.27,3.85,um,Surface,Position,55,2000000007,2721
279.96,272.16,4.17,um,Surface,Position,56,2000000007,2774
283.05,273.39,4.85,um,Surface,Position,57,2000000007,2827
285.63,269.15,7.53,um,Surface,Position,58,2000000007,2883
285.91,267.45,8.82,um,Surface,Position,59,2000000007,2939
286.66,266.35,9.29,um,Surface,Position,60,2000000007,2996
286.2,267.17,9.84,um,Surface,Position,61,2000000007,3053
286.6,268.31,7.99,um,Surface,Position,62,2000000007,3110
287.28,268.66,8.82,um,Surface,Position,63,2000000007,3165
292.4,267.28,3.51,um,Surface,Position,64,2000000007,3217
293.35,265.88,3.83,um,Surface,Position,65,2000000007,3268
295.49,264.45,4.07,um,Surface,Position,66,2000000007,3320
297.7,262.89,4.67,um,Surface,Position,67,2000000007,3369
298.9,262.18,5.88,um,Surface,Position,68,2000000007,3419
300.35,262.22,6.53,um,Surface,Position,69,2000000007,3474
303.46,262.58,7.07,um,Surface,Position,70,2000000007,3529
304.93,262.94,8.25,um,Surface,Position,71,2000000007,3584
304.95,263.59,9.17,um,Surface,Position,72,2000000007,3639
304.79,264.9,10.92,um,Surface,Position,73,2000000007,3693
304.44,266.56,12.27,um,Surface,Position,74,2000000007,3747
308.36,272.95,20.32,um,Surface,Position,75,2000000007,3802
309.54,273.35,21.83,um,Surface,Position,76,2000000007,3856
309.5,270.45,22.73,um,Surface,Position,77,2000000007,3910
309.18,273.3,25.85,um,Surface,Position,78,2000000007,3970
309.16,273.19,27.79,um,Surface,Position,79,2000000007,4026
309.61,273.45,30.44,um,Surface,Position,80,2000000007,4084
310.86,274.91,30.89,um,Surface,Position,81,2000000007,4141
311.96,275.62,31.5,um,Surface,Position,82,2000000007,4197
312.26,276.28,32.49,um,Surface,Position,83,2000000007,4253
312.72,276.4,32.79,um,Surface,Position,84,2000000007,4309
312.76,276.24,34.28,um,Surface,Position,85,2000000007,4366
313.19,275.16,34.38,um,Surface,Position,86,2000000007,4422
313.68,274.64,34.11,um,Surface,Position,87,2000000007,4478
314.37,274.79,34.19,um,Surface,Position,88,2000000007,4534
315.29,274.59,33.95,um,Surface,Position,89,2000000007,4589
315.83,273.8,33.6,um,Surface,Position,90,2000000007,4644
316.3,273.48,33.12,um,Surface,Position,91,2000000007,4700
316.71,273.42,32.59,um,Surface,Position,92,2000000007,4755
314.63,273.33,30.79,um,Surface,Position,93,2000000007,4812
314.43,273.11,29.43,um,Surface,Position,94,2000000007,4865
314.22,273.18,28.97,um,Surface,Position,95,2000000007,4917
314.05,273.51,28.82,um,Surface,Position,96,2000000007,4971
313.85,273.98,28.44,um,Surface,Position,97,2000000007,5026
313.91,274.09,28.19,um,Surface,Position,98,2000000007,5079
314.31,273.72,27.08,um,Surface,Position,99,2000000007,5131
314.72,273.57,26.36,um,Surface,Position,100,2000000007,5187
316.06,273.03,24.98,um,Surface,Position,101,2000000007,5242
317.09,273.41,24.48,um,Surface,Position,102,2000000007,5296
314.63,273.9,30.17,um,Surface,Position,103,2000000007,5364
314.05,275.03,31,um,Surface,Position,104,2000000007,5418
313.33,274.5,31.13,um,Surface,Position,105,2000000007,5469
313.1,273.65,29.82,um,Surface,Position,106,2000000007,5521
313.46,272.08,28.2,um,Surface,Position,107,2000000007,5573
311.9,272.66,27.53,um,Surface,Position,108,2000000007,5623
311.68,273.19,27.23,um,Surface,Position,109,2000000007,5671
312.09,273.66,26.88,um,Surface,Position,110,2000000007,5720
316.95,272.91,21.5,um,Surface,Position,111,2000000007,5758
318.46,272.74,20.49,um,Surface,Position,112,2000000007,5805
319.58,273.19,20.35,um,Surface,Position,113,2000000007,5855
325.48,271.93,19.15,um,Surface,Position,114,2000000007,5904
326.12,271.93,19.07,um,Surface,Position,115,2000000007,5953
326.53,272.42,20.99,um,Surface,Position,116,2000000007,6004
321.49,268.26,27.62,um,Surface,Position,117,2000000007,6061
321.07,267.82,28.01,um,Surface,Position,118,2000000007,6108
319.77,267.62,27.77,um,Surface,Position,119,2000000007,6150
318.67,267.82,28.19,um,Surface,Position,120,2000000007,6196
313.57,271.77,28.16,um,Surface,Position,121,2000000007,6242
311.32,270.93,28.92,um,Surface,Position,122,2000000007,6283
309.92,269.21,29.72,um,Surface,Position,123,2000000007,6324
312.13,260.36,32.8,um,Surface,Position,124,2000000007,6366
311.95,257.98,33.84,um,Surface,Position,125,2000000007,6405
312.86,258.91,34.49,um,Surface,Position,126,2000000007,6442
313.28,259.86,34.82,um,Surface,Position,127,2000000007,6478
313.21,260.11,34.96,um,Surface,Position,128,2000000007,6511
312.41,261.3,32.87,um,Surface,Position,129,2000000007,6540
312.32,262.26,31.3,um,Surface,Position,130,2000000007,6570
312.83,263.26,29.66,um,Surface,Position,131,2000000007,6601
313.28,264.63,28.89,um,Surface,Position,132,2000000007,6631
313.24,265.89,27.79,um,Surface,Position,133,2000000007,6662
313.77,266,28.07,um,Surface,Position,134,2000000007,6694
310.88,270.2,27.52,um,Surface,Position,135,2000000007,6721
310.81,269.97,27.51,um,Surface,Position,136,2000000007,6751
56.7,325.55,13.76,um,Surface,Position,1,2000000008,8
57.12,326.54,15.58,um,Surface,Position,2,2000000008,45
57.71,327.7,16.8,um,Surface,Position,3,2000000008,82
57.97,328.4,18.25,um,Surface,Position,4,2000000008,120
58.28,329.64,19.15,um,Surface,Position,5,2000000008,162
58.34,330.69,20.3,um,Surface,Position,6,2000000008,203
56.72,331.72,21.72,um,Surface,Position,7,2000000008,244
56.77,333.51,23.16,um,Surface,Position,8,2000000008,287
56.02,335.07,23.7,um,Surface,Position,9,2000000008,328
55.49,337.82,24.92,um,Surface,Position,10,2000000008,369
60.69,343.25,25.92,um,Surface,Position,11,2000000008,412
62.05,344.95,28.15,um,Surface,Position,12,2000000008,453
63.8,344.56,31.38,um,Surface,Position,13,2000000008,501
65.84,343.92,35.08,um,Surface,Position,14,2000000008,548
65.64,344.34,37.67,um,Surface,Position,15,2000000008,594
65.39,344.2,39.6,um,Surface,Position,16,2000000008,640
66.23,342.8,43.23,um,Surface,Position,17,2000000008,685
67.75,342.63,47.88,um,Surface,Position,18,2000000008,733
69.09,344.67,50.88,um,Surface,Position,19,2000000008,785
70.68,345.79,53.06,um,Surface,Position,20,2000000008,836
70.13,346.39,54.18,um,Surface,Position,21,2000000008,885
67.85,346.87,53.82,um,Surface,Position,22,2000000008,934
66.81,348.16,55.21,um,Surface,Position,23,2000000008,984
66.44,350.8,58.02,um,Surface,Position,24,2000000008,1038
66.31,353.12,59.97,um,Surface,Position,25,2000000008,1094
66.89,354,60.5,um,Surface,Position,26,2000000008,1146
67.32,353.69,60.55,um,Surface,Position,27,2000000008,1200
67.44,353.46,61.92,um,Surface,Position,28,2000000008,1251
67.07,353.99,62.74,um,Surface,Position,29,2000000008,1307
66.1,354.41,63,um,Surface,Position,30,2000000008,1363
65.58,354.57,62.97,um,Surface,Position,31,2000000008,1421
65.43,354.62,63.18,um,Surface,Position,32,2000000008,1477
65.82,354.75,63.29,um,Surface,Position,33,2000000008,1535
65.94,355.07,63.48,um,Surface,Position,34,2000000008,1592
66.04,354.87,63.32,um,Surface,Position,35,2000000008,1648
66.78,355.13,63.01,um,Surface,Position,36,2000000008,1702
66.42,355.53,63.43,um,Surface,Position,37,2000000008,1758
66.45,355.18,63.32,um,Surface,Position,38,2000000008,1813
66.28,354.71,63.01,um,Surface,Position,39,2000000008,1870
66.05,354.32,62.79,um,Surface,Position,40,2000000008,1929
66.2,354.09,62.99,um,Surface,Position,41,2000000008,1986
66.19,353.81,63.15,um,Surface,Position,42,2000000008,2041
66.11,353.63,63.14,um,Surface,Position,43,2000000008,2096
66.12,352.92,62.95,um,Surface,Position,44,2000000008,2151
66.35,351.92,62.94,um,Surface,Position,45,2000000008,2206
66.08,351.55,62.97,um,Surface,Position,46,2000000008,2262
65.52,351.18,63.05,um,Surface,Position,47,2000000008,2316
64.76,350.91,63.31,um,Surface,Position,48,2000000008,2372
65.05,350.77,63.4,um,Surface,Position,49,2000000008,2428
65.46,350.89,63.61,um,Surface,Position,50,2000000008,2487
65.35,349.48,64.31,um,Surface,Position,51,2000000008,2544
64.7,349.38,64.57,um,Surface,Position,52,2000000008,2601
64.67,348.66,64.18,um,Surface,Position,53,2000000008,2657
64.13,348.06,64.08,um,Surface,Position,54,2000000008,2713
63.75,347.81,64.58,um,Surface,Position,55,2000000008,2765
70.78,381.03,22.95,um,Surface,Position,1,2000000009,9
72.13,380.25,25.73,um,Surface,Position,2,2000000009,46
72.68,379.55,29.11,um,Surface,Position,3,2000000009,84
73.73,379.35,31.37,um,Surface,Position,4,2000000009,126
74.57,379.31,32.74,um,Surface,Position,5,2000000009,167
75.04,379.09,33.91,um,Surface,Position,6,2000000009,209
74.65,379.41,33.43,um,Surface,Position,7,2000000009,251
74.12,379.98,32.92,um,Surface,Position,8,2000000009,294
73.27,381.12,31.69,um,Surface,Position,9,2000000009,334
71.77,382.22,30.65,um,Surface,Position,10,2000000009,376
71.35,383.04,30.56,um,Surface,Position,11,2000000009,417
71.74,383.59,30.95,um,Surface,Position,12,2000000009,460
72.15,383.89,31.74,um,Surface,Position,13,2000000009,505
71.8,383.86,31.66,um,Surface,Position,14,2000000009,549
71.29,383.68,31.48,um,Surface,Position,15,2000000009,593
70.88,383.62,31.16,um,Surface,Position,16,2000000009,639
70.91,383.49,31.81,um,Surface,Position,17,2000000009,684
71.23,383.55,32.14,um,Surface,Position,18,2000000009,729
71.16,383.39,32.88,um,Surface,Position,19,2000000009,775
70.85,383.3,33.93,um,Surface,Position,20,2000000009,824
70.98,383.45,34.56,um,Surface,Position,21,2000000009,871
70.93,383.55,34.92,um,Surface,Position,22,2000000009,920
70.63,383.46,35.38,um,Surface,Position,23,2000000009,971
70.67,383.35,35.45,um,Surface,Position,24,2000000009,1023
71.03,383.49,35.63,um,Surface,Position,25,2000000009,1075
71.29,383.52,36.15,um,Surface,Position,26,2000000009,1127
71.66,383.92,36.56,um,Surface,Position,27,2000000009,1181
71.85,384.41,37.35,um,Surface,Position,28,2000000009,1232
69.63,383.82,42.15,um,Surface,Position,29,2000000009,1287
70.05,384.42,43.77,um,Surface,Position,30,2000000009,1342
70.01,385.02,44.56,um,Surface,Position,31,2000000009,1397
71.44,385.85,45.41,um,Surface,Position,32,2000000009,1455
70.93,385.84,46.12,um,Surface,Position,33,2000000009,1513
71.09,385.43,45.82,um,Surface,Position,34,2000000009,1571
71.36,384.86,47.2,um,Surface,Position,35,2000000009,1628
70.78,384.58,50.26,um,Surface,Position,36,2000000009,1685
69.45,384.41,50.94,um,Surface,Position,37,2000000009,1739
68.16,384.19,51.19,um,Surface,Position,38,2000000009,1796
67.71,384.17,50.87,um,Surface,Position,39,2000000009,1856
69.05,385.73,50.41,um,Surface,Position,40,2000000009,1913
69.79,386.5,50.14,um,Surface,Position,41,2000000009,1973
71.1,387.1,50.24,um,Surface,Position,42,2000000009,2029
56.56,100.69,18.49,um,Surface,Position,1,2000000010,10
56.06,100.44,19.45,um,Surface,Position,2,2000000010,47
56.34,100.17,19.75,um,Surface,Position,3,2000000010,83
56.94,100.18,19.52,um,Surface,Position,4,2000000010,122
56.66,99.87,18.52,um,Surface,Position,5,2000000010,163
57.09,99.7,17.55,um,Surface,Position,6,2000000010,204
57.71,99.45,16.43,um,Surface,Position,7,2000000010,237
58.42,99.52,15.6,um,Surface,Position,8,2000000010,278
58.39,100.2,14.83,um,Surface,Position,9,2000000010,319
58.56,100.43,14.08,um,Surface,Position,10,2000000010,361
59.02,100.73,13.81,um,Surface,Position,11,2000000010,404
59.84,101.1,13.2,um,Surface,Position,12,2000000010,445
61.37,101.79,12.23,um,Surface,Position,13,2000000010,488
62.58,103.02,11.05,um,Surface,Position,14,2000000010,532
64.05,103.95,10.12,um,Surface,Position,15,2000000010,577
65.27,104.32,9.43,um,Surface,Position,16,2000000010,622
66.4,105.1,9.41,um,Surface,Position,17,2000000010,667
67.53,106.59,9.88,um,Surface,Position,18,2000000010,712
68.38,108.3,10.54,um,Surface,Position,19,2000000010,757
69.46,109.99,11.01,um,Surface,Position,20,2000000010,806
71.72,111.82,10.25,um,Surface,Position,21,2000000010,853
72.82,113.37,9.79,um,Surface,Position,22,2000000010,900
73.95,115.02,9.68,um,Surface,Position,23,2000000010,950
74.65,116.53,10.12,um,Surface,Position,24,2000000010,1003
74.13,118.06,10.69,um,Surface,Position,25,2000000010,1055
73.4,119.19,11.15,um,Surface,Position,26,2000000010,1107
73.64,120.82,11.24,um,Surface,Position,27,2000000010,1165
73.3,121.21,11.23,um,Surface,Position,28,2000000010,1211
72,121.04,11.4,um,Surface,Position,29,2000000010,1265
71.13,121.16,11.62,um,Surface,Position,30,2000000010,1319
70.63,121.86,11.85,um,Surface,Position,31,2000000010,1382
69.92,122.54,11.77,um,Surface,Position,32,2000000010,1439
69.67,123.55,12.06,um,Surface,Position,33,2000000010,1497
69.38,124.66,12.29,um,Surface,Position,34,2000000010,1556
68.53,125.18,12.93,um,Surface,Position,35,2000000010,1613
67.34,124.96,13.55,um,Surface,Position,36,2000000010,1669
66.96,124.66,13.95,um,Surface,Position,37,2000000010,1723
66.91,124.55,14.23,um,Surface,Position,38,2000000010,1778
67.26,124.23,14.29,um,Surface,Position,39,2000000010,1833
66.99,124.36,14.35,um,Surface,Position,40,2000000010,1890
66.69,124.38,14.22,um,Surface,Position,41,2000000010,1949
67.27,123.79,14.57,um,Surface,Position,42,2000000010,2005
68.39,122.98,14.77,um,Surface,Position,43,2000000010,2063
69.36,122.12,14.86,um,Surface,Position,44,2000000010,2116
69.08,122.17,14.71,um,Surface,Position,45,2000000010,2171
68.2,122.79,15.03,um,Surface,Position,46,2000000010,2227
67.01,124.41,15.16,um,Surface,Position,47,2000000010,2284
65.59,126.92,16.06,um,Surface,Position,48,2000000010,2337
63.34,129.46,17.26,um,Surface,Position,49,2000000010,2393
61.24,131.85,18.01,um,Surface,Position,50,2000000010,2451
58.12,134.62,19.62,um,Surface,Position,51,2000000010,2509
